readtime,noaacode,temperature,humidity,dewpoint,windvelocity
1/16/2006 9:00,KCLM,39.2,93,37.4,0
1/16/2006 10:00,KCLM,39.2,93,37.4,0
1/16/2006 10:11,KCLM,41,87,37.4,0
1/16/2006 10:25,KCLM,41,87,37.4,0
1/16/2006 11:00,KCLM,41,87,37.4,0
1/16/2006 12:00,KCLM,42.8,87,39.2,4
1/16/2006 13:00,KCLM,42.8,81,37.4,0
1/16/2006 13:53,KCLM,42.8,81,37.4,0
1/16/2006 14:00,KCLM,42.8,81,37.4,0
1/16/2006 14:09,KCLM,41,87,37.4,0
1/16/2006 15:00,KCLM,42.8,81,37.4,3
1/16/2006 16:00,KCLM,41,87,37.4,0
1/16/2006 16:01,KCLM,41,87,37.4,0
1/16/2006 17:00,KCLM,39.2,93,37.4,0
1/16/2006 18:00,KCLM,39.2,100,39.2,0
1/16/2006 18:53,KCLM,41,93,39.2,0
1/16/2006 19:00,KCLM,41,93,39.2,4
1/16/2006 19:05,KCLM,41,93,39.2,0
1/16/2006 19:53,KCLM,41,93,39.2,3
1/16/2006 20:00,KCLM,41,93,39.2,7
1/16/2006 20:08,KCLM,42.8,87,39.2,5
1/16/2006 20:26,KCLM,42.8,87,39.2,0
1/16/2006 21:00,KCLM,42.8,93,41,4
1/16/2006 21:03,KCLM,42.8,93,41,4
1/16/2006 21:11,KCLM,42.8,100,42.8,3
1/16/2006 21:14,KCLM,42.8,100,42.8,3
1/16/2006 21:29,KCLM,42.8,100,42.8,7
1/16/2006 21:53,KCLM,44.6,93,42.8,0
1/16/2006 22:00,KCLM,42.8,100,42.8,4
1/16/2006 22:05,KCLM,44.6,93,42.8,0
1/16/2006 23:00,KCLM,44.6,93,42.8,0
1/17/2006 0:00,KCLM,44.6,93,42.8,3
1/17/2006 1:00,KCLM,44.6,87,41,3
1/17/2006 2:00,KCLM,44.6,81,39.2,3
1/17/2006 3:00,KCLM,44.6,75,37.4,10
1/17/2006 4:00,KCLM,44.6,75,37.4,10
1/17/2006 5:00,KCLM,44.6,70,35.6,13
1/17/2006 6:00,KCLM,44.6,70,35.6,6
1/17/2006 7:00,KCLM,42.8,70,33.8,5
1/17/2006 8:00,KCLM,39.2,80,33.8,3
1/17/2006 9:00,KCLM,41,75,33.8,4
1/17/2006 10:00,KCLM,42.8,81,37.4,0
1/17/2006 11:00,KCLM,46.4,81,41,5
1/17/2006 12:00,KCLM,46.4,81,41,3
1/17/2006 13:00,KCLM,46.4,75,39.2,4
1/17/2006 13:53,KCLM,46.4,75,39.2,5
1/17/2006 14:00,KCLM,46.4,75,39.2,7
1/17/2006 14:53,KCLM,46.4,75,39.2,3
1/17/2006 15:00,KCLM,46.4,75,39.2,3
1/17/2006 16:00,KCLM,44.6,87,41,0
1/17/2006 17:00,KCLM,44.6,87,41,4
1/17/2006 18:00,KCLM,42.8,87,39.2,6
1/17/2006 19:00,KCLM,42.8,87,39.2,5
1/17/2006 20:00,KCLM,41,81,35.6,4
1/17/2006 21:00,KCLM,39.2,87,35.6,6
1/17/2006 22:00,KCLM,39.2,93,37.4,5
1/17/2006 23:00,KCLM,39.2,93,37.4,0
1/18/2006 0:00,KCLM,39.2,87,35.6,4
1/18/2006 1:00,KCLM,37.4,93,35.6,3
1/18/2006 2:00,KCLM,41,81,35.6,4
1/18/2006 3:00,KCLM,35.6,93,33.8,3
1/18/2006 3:53,KCLM,37.4,93,35.6,4
1/18/2006 4:00,KCLM,37.4,93,35.6,5
1/18/2006 5:00,KCLM,35.6,86,32,0
1/18/2006 6:00,KCLM,37.4,87,33.8,6
1/18/2006 6:08,KCLM,37.4,87,33.8,6
1/18/2006 6:16,KCLM,37.4,93,35.6,7
1/18/2006 7:00,KCLM,37.4,87,33.8,5
1/18/2006 8:00,KCLM,37.4,87,33.8,6
1/18/2006 9:00,KCLM,37.4,87,33.8,5
1/18/2006 10:00,KCLM,41,81,35.6,7
1/18/2006 11:00,KCLM,42.8,81,37.4,4
1/18/2006 12:00,KCLM,42.8,87,39.2,3
1/18/2006 13:00,KCLM,42.8,81,37.4,4
1/18/2006 13:21,KCLM,44.6,75,37.4,0
1/18/2006 14:00,KCLM,44.6,81,39.2,0
1/18/2006 15:00,KCLM,44.6,81,39.2,3
1/18/2006 16:00,KCLM,44.6,81,39.2,0
1/18/2006 17:00,KCLM,44.6,81,39.2,0
1/18/2006 18:00,KCLM,42.8,87,39.2,0
1/18/2006 19:00,KCLM,42.8,87,39.2,3
1/18/2006 20:00,KCLM,42.8,87,39.2,4
1/18/2006 21:00,KCLM,42.8,87,39.2,4
1/18/2006 22:00,KCLM,42.8,81,37.4,7
1/18/2006 23:00,KCLM,44.6,75,37.4,8
1/19/2006 0:00,KCLM,42.8,75,35.6,7
1/19/2006 1:00,KCLM,41,81,35.6,8
1/19/2006 2:00,KCLM,42.8,75,35.6,7
1/19/2006 3:00,KCLM,42.8,75,35.6,7
1/19/2006 4:00,KCLM,42.8,70,33.8,8
1/19/2006 5:00,KCLM,39.2,80,33.8,4
1/19/2006 6:00,KCLM,41,75,33.8,6
1/19/2006 7:00,KCLM,39.2,80,33.8,4
1/19/2006 8:00,KCLM,39.2,80,33.8,3
1/19/2006 9:00,KCLM,39.2,80,33.8,4
1/19/2006 12:00,KCLM,46.4,65,35.6,4
1/19/2006 13:00,KCLM,46.4,65,35.6,5
1/19/2006 14:00,KCLM,46.4,70,37.4,5
1/19/2006 14:04,KCLM,46.4,70,37.4,6
1/19/2006 15:00,KCLM,44.6,75,37.4,4
1/19/2006 15:05,KCLM,44.6,75,37.4,4
1/19/2006 15:27,KCLM,44.6,75,37.4,6
1/19/2006 16:00,KCLM,44.6,75,37.4,5
1/19/2006 17:00,KCLM,44.6,75,37.4,5
1/19/2006 18:00,KCLM,42.8,81,37.4,0
1/19/2006 19:00,KCLM,39.2,87,35.6,3
1/19/2006 20:00,KCLM,39.2,93,37.4,4
1/19/2006 21:00,KCLM,41,87,37.4,0
1/19/2006 22:00,KCLM,39.2,93,37.4,3
1/19/2006 23:00,KCLM,41,93,39.2,4
1/20/2006 0:00,KCLM,44.6,75,37.4,8
1/20/2006 0:13,KCLM,42.8,87,39.2,9
1/20/2006 0:22,KCLM,42.8,93,41,8
1/20/2006 0:29,KCLM,42.8,93,41,5
1/20/2006 1:00,KCLM,42.8,87,39.2,7
1/20/2006 1:26,KCLM,41,87,37.4,7
1/20/2006 2:00,KCLM,41,87,37.4,8
1/20/2006 3:00,KCLM,39.2,93,37.4,9
1/20/2006 4:00,KCLM,39.2,87,35.6,10
1/20/2006 5:00,KCLM,41,81,35.6,9
1/20/2006 6:00,KCLM,39.2,87,35.6,8
1/20/2006 7:00,KCLM,39.2,87,35.6,5
1/20/2006 8:00,KCLM,39.2,87,35.6,3
1/20/2006 9:00,KCLM,39.2,93,37.4,4
1/20/2006 9:02,KCLM,41,87,37.4,3
1/20/2006 10:00,KCLM,41,87,37.4,4
1/20/2006 11:00,KCLM,42.8,81,37.4,5
1/20/2006 12:00,KCLM,44.6,75,37.4,6
1/20/2006 13:00,KCLM,44.6,75,37.4,4
1/20/2006 13:21,KCLM,44.6,75,37.4,4
1/20/2006 14:00,KCLM,44.6,75,37.4,5
1/20/2006 14:05,KCLM,44.6,75,37.4,3
1/20/2006 15:00,KCLM,44.6,75,37.4,3
1/20/2006 16:00,KCLM,44.6,81,39.2,0
1/20/2006 17:00,KCLM,41,87,37.4,4
1/20/2006 18:00,KCLM,37.4,93,35.6,6
1/20/2006 19:00,KCLM,37.4,93,35.6,5
1/20/2006 20:00,KCLM,39.2,87,35.6,6
1/20/2006 21:00,KCLM,39.2,87,35.6,3
1/20/2006 22:00,KCLM,35.6,93,33.8,0
1/20/2006 23:00,KCLM,37.4,87,33.8,7
1/21/2006 0:00,KCLM,37.4,87,33.8,5
1/21/2006 1:00,KCLM,37.4,87,33.8,7
1/21/2006 2:00,KCLM,35.6,93,33.8,7
1/21/2006 3:00,KCLM,37.4,87,33.8,3
1/21/2006 4:00,KCLM,37.4,87,33.8,3
1/21/2006 5:00,KCLM,37.4,87,33.8,5
1/21/2006 6:00,KCLM,35.6,93,33.8,0
1/21/2006 7:00,KCLM,37.4,87,33.8,0
1/21/2006 8:00,KCLM,39.2,87,35.6,6
1/21/2006 9:00,KCLM,39.2,87,35.6,0
1/21/2006 10:00,KCLM,39.2,93,37.4,3
1/21/2006 11:00,KCLM,42.8,81,37.4,3
1/21/2006 12:00,KCLM,44.6,81,39.2,3
1/21/2006 13:00,KCLM,46.4,70,37.4,5
1/21/2006 14:00,KCLM,44.6,75,37.4,3
1/21/2006 15:00,KCLM,44.6,75,37.4,0
1/21/2006 15:53,KCLM,42.8,81,37.4,0
1/21/2006 16:00,KCLM,44.6,75,37.4,0
1/21/2006 17:00,KCLM,41,87,37.4,0
1/21/2006 18:00,KCLM,41,93,39.2,0
1/21/2006 19:00,KCLM,39.2,93,37.4,0
1/21/2006 19:02,KCLM,41,93,39.2,3
1/21/2006 20:00,KCLM,41,87,37.4,0
1/21/2006 21:00,KCLM,39.2,93,37.4,3
1/21/2006 22:00,KCLM,37.4,93,35.6,0
1/21/2006 23:00,KCLM,39.2,87,35.6,5
1/22/2006 0:00,KCLM,39.2,87,35.6,7
1/22/2006 1:00,KCLM,39.2,87,35.6,7
1/22/2006 2:00,KCLM,39.2,80,33.8,7
1/22/2006 3:00,KCLM,39.2,80,33.8,4
1/22/2006 4:00,KCLM,37.4,87,33.8,0
1/22/2006 5:00,KCLM,37.4,93,35.6,4
1/22/2006 6:00,KCLM,35.6,93,33.8,0
1/22/2006 7:00,KCLM,35.6,93,33.8,0
1/22/2006 8:00,KCLM,35.6,93,33.8,0
1/22/2006 9:00,KCLM,37.4,93,35.6,0
1/22/2006 10:00,KCLM,44.6,75,37.4,0
1/22/2006 11:00,KCLM,44.6,81,39.2,4
1/22/2006 12:00,KCLM,44.6,81,39.2,6
1/22/2006 12:18,KCLM,44.6,81,39.2,5
1/22/2006 13:00,KCLM,44.6,81,39.2,5
1/22/2006 15:00,KCLM,48.2,65,37.4,3
1/22/2006 16:00,KCLM,44.6,81,39.2,3
1/22/2006 17:00,KCLM,42.8,87,39.2,4
1/22/2006 18:00,KCLM,42.8,87,39.2,5
1/22/2006 19:00,KCLM,42.8,87,39.2,3
1/22/2006 19:01,KCLM,42.8,87,39.2,4
1/22/2006 20:00,KCLM,42.8,87,39.2,4
1/22/2006 21:00,KCLM,44.6,81,39.2,7
1/22/2006 22:00,KCLM,44.6,75,37.4,8
1/22/2006 23:00,KCLM,44.6,75,37.4,9
1/23/2006 0:00,KCLM,46.4,70,37.4,0
1/23/2006 1:00,KCLM,42.8,81,37.4,3
1/23/2006 2:00,KCLM,41,87,37.4,0
1/23/2006 3:00,KCLM,35.6,100,35.6,3
1/23/2006 4:00,KCLM,37.4,93,35.6,3
1/23/2006 5:00,KCLM,37.4,93,35.6,7
1/23/2006 6:00,KCLM,35.6,93,33.8,0
1/23/2006 7:00,KCLM,39.2,93,37.4,0
1/23/2006 8:00,KCLM,35.6,93,33.8,0
1/23/2006 9:00,KCLM,35.6,93,33.8,0
1/23/2006 10:00,KCLM,44.6,87,41,3
1/23/2006 11:00,KCLM,48.2,75,41,0
1/23/2006 12:00,KCLM,50,75,42.8,3
1/23/2006 13:00,KCLM,50,75,42.8,4
1/23/2006 14:00,KCLM,50,75,42.8,0
1/23/2006 14:11,KCLM,46.4,87,42.8,3
1/23/2006 14:19,KCLM,46.4,81,41,3
1/23/2006 15:00,KCLM,48.2,70,39.2,0
1/23/2006 15:24,KCLM,48.2,81,42.8,0
1/23/2006 16:00,KCLM,48.2,81,42.8,4
1/23/2006 16:01,KCLM,48.2,81,42.8,3
1/23/2006 17:00,KCLM,44.6,93,42.8,0
1/23/2006 18:00,KCLM,42.8,93,41,4
1/23/2006 19:00,KCLM,39.2,100,39.2,0
1/23/2006 20:00,KCLM,37.4,93,35.6,0
1/23/2006 20:17,KCLM,37.4,100,37.4,0
1/23/2006 20:25,KCLM,35.6,100,35.6,0
1/23/2006 20:53,KCLM,39.2,93,37.4,0
1/23/2006 20:57,KCLM,37.4,100,37.4,0
1/23/2006 21:00,KCLM,37.4,93,35.6,0
1/23/2006 22:00,KCLM,37.4,100,37.4,3
1/23/2006 22:46,KCLM,35.6,100,35.6,0
1/23/2006 22:53,KCLM,35.6,100,35.6,0
1/23/2006 23:00,KCLM,35.6,100,35.6,0
1/23/2006 23:12,KCLM,35.6,93,33.8,0
1/23/2006 23:21,KCLM,35.6,100,35.6,0
1/24/2006 0:00,KCLM,37.4,100,37.4,0
1/24/2006 1:00,KCLM,42.8,87,39.2,3
1/24/2006 2:00,KCLM,42.8,93,41,0
1/24/2006 3:00,KCLM,42.8,93,41,0
1/24/2006 4:00,KCLM,42.8,93,41,5
1/24/2006 5:00,KCLM,42.8,93,41,5
1/24/2006 5:12,KCLM,42.8,93,41,4
1/24/2006 6:00,KCLM,42.8,93,41,3
1/24/2006 6:09,KCLM,42.8,100,42.8,4
1/24/2006 6:17,KCLM,42.8,93,41,6
1/24/2006 7:00,KCLM,42.8,93,41,5
1/24/2006 7:22,KCLM,39.2,93,37.4,5
1/24/2006 8:00,KCLM,39.2,100,39.2,4
1/24/2006 9:00,KCLM,42.8,93,41,5
1/24/2006 10:00,KCLM,44.6,87,41,4
1/24/2006 11:00,KCLM,44.6,87,41,8
1/24/2006 12:00,KCLM,44.6,87,41,8
1/24/2006 13:00,KCLM,46.4,81,41,6
1/24/2006 14:00,KCLM,46.4,75,39.2,4
1/24/2006 15:00,KCLM,44.6,81,39.2,3
1/24/2006 16:00,KCLM,44.6,81,39.2,0
1/24/2006 16:08,KCLM,44.6,81,39.2,3
1/24/2006 17:00,KCLM,44.6,81,39.2,0
1/24/2006 17:04,KCLM,41,87,37.4,0
1/24/2006 17:53,KCLM,41,93,39.2,4
1/24/2006 18:00,KCLM,41,87,37.4,6
1/24/2006 19:00,KCLM,39.2,93,37.4,0
1/24/2006 19:08,KCLM,39.2,93,37.4,3
1/24/2006 20:00,KCLM,39.2,93,37.4,3
1/24/2006 21:00,KCLM,41,93,39.2,0
1/24/2006 22:00,KCLM,42.8,87,39.2,4
1/24/2006 22:14,KCLM,42.8,87,39.2,4
1/24/2006 23:00,KCLM,39.2,93,37.4,6
1/25/2006 0:00,KCLM,39.2,93,37.4,6
1/25/2006 1:00,KCLM,39.2,93,37.4,7
1/25/2006 2:00,KCLM,39.2,93,37.4,5
1/25/2006 3:00,KCLM,37.4,93,35.6,4
1/25/2006 4:00,KCLM,35.6,93,33.8,5
1/25/2006 5:00,KCLM,35.6,93,33.8,0
1/25/2006 6:00,KCLM,35.6,100,35.6,3
1/25/2006 7:00,KCLM,39.2,93,37.4,4
1/25/2006 8:00,KCLM,35.6,100,35.6,4
1/25/2006 9:00,KCLM,39.2,93,37.4,5
1/25/2006 10:00,KCLM,44.6,93,42.8,8
1/25/2006 10:08,KCLM,44.6,93,42.8,7
1/25/2006 10:53,KCLM,46.4,87,42.8,6
1/25/2006 11:00,KCLM,44.6,93,42.8,4
1/25/2006 12:00,KCLM,48.2,87,44.6,6
1/25/2006 13:00,KCLM,48.2,81,42.8,7
1/25/2006 14:00,KCLM,48.2,81,42.8,7
1/25/2006 14:08,KCLM,48.2,81,42.8,7
1/25/2006 14:24,KCLM,46.4,87,42.8,5
1/25/2006 14:46,KCLM,46.4,81,41,7
1/25/2006 14:53,KCLM,46.4,81,41,10
1/25/2006 15:00,KCLM,46.4,81,41,6
1/25/2006 16:00,KCLM,46.4,81,41,5
1/25/2006 17:00,KCLM,46.4,75,39.2,0
1/25/2006 18:00,KCLM,44.6,70,35.6,10
1/25/2006 19:00,KCLM,42.8,75,35.6,9
1/25/2006 20:00,KCLM,42.8,65,32,4
1/25/2006 21:00,KCLM,39.2,80,33.8,4
1/25/2006 22:00,KCLM,42.8,75,35.6,0
1/25/2006 23:00,KCLM,37.4,93,35.6,0
1/26/2006 0:00,KCLM,42.8,70,33.8,12
1/26/2006 0:10,KCLM,42.8,75,35.6,9
1/26/2006 1:00,KCLM,41,81,35.6,6
1/26/2006 1:15,KCLM,39.2,87,35.6,7
1/26/2006 2:00,KCLM,39.2,93,37.4,4
1/26/2006 3:00,KCLM,39.2,87,35.6,7
1/26/2006 4:00,KCLM,39.2,87,35.6,7
1/26/2006 4:17,KCLM,39.2,93,37.4,4
1/26/2006 4:53,KCLM,37.4,93,35.6,5
1/26/2006 5:00,KCLM,37.4,93,35.6,0
1/26/2006 6:00,KCLM,39.2,87,35.6,4
1/26/2006 7:00,KCLM,39.2,93,37.4,5
1/26/2006 8:00,KCLM,35.6,100,35.6,4
1/26/2006 8:29,KCLM,37.4,93,35.6,3
1/26/2006 9:00,KCLM,39.2,93,37.4,4
1/26/2006 9:53,KCLM,41,87,37.4,3
1/26/2006 10:00,KCLM,39.2,93,37.4,3
1/26/2006 11:00,KCLM,42.8,81,37.4,7
1/26/2006 12:00,KCLM,44.6,81,39.2,8
1/26/2006 12:12,KCLM,44.6,75,37.4,7
1/26/2006 12:19,KCLM,44.6,75,37.4,7
1/26/2006 12:53,KCLM,44.6,75,37.4,4
1/26/2006 13:00,KCLM,44.6,75,37.4,5
1/26/2006 14:00,KCLM,44.6,75,37.4,3
1/26/2006 15:00,KCLM,42.8,81,37.4,0
1/26/2006 16:00,KCLM,42.8,81,37.4,3
1/26/2006 17:00,KCLM,42.8,75,35.6,8
1/26/2006 18:00,KCLM,42.8,75,35.6,9
1/26/2006 19:00,KCLM,39.2,80,33.8,7
1/26/2006 20:00,KCLM,39.2,87,35.6,5
1/26/2006 21:00,KCLM,37.4,87,33.8,0
1/26/2006 22:00,KCLM,37.4,87,33.8,3
1/26/2006 23:00,KCLM,39.2,80,33.8,0
1/27/2006 0:00,KCLM,37.4,87,33.8,0
1/27/2006 1:00,KCLM,33.8,93,32,3
1/27/2006 2:00,KCLM,37.4,87,33.8,3
1/27/2006 3:00,KCLM,35.6,93,33.8,0
1/27/2006 4:00,KCLM,35.6,93,33.8,3
1/27/2006 5:00,KCLM,35.6,100,35.6,0
1/27/2006 5:16,KCLM,37.4,93,35.6,0
1/27/2006 6:00,KCLM,37.4,93,35.6,0
1/27/2006 6:16,KCLM,37.4,93,35.6,3
1/27/2006 6:53,KCLM,37.4,93,35.6,4
1/27/2006 7:00,KCLM,37.4,93,35.6,4
1/27/2006 7:01,KCLM,37.4,93,35.6,4
1/27/2006 7:13,KCLM,37.4,93,35.6,3
1/27/2006 8:00,KCLM,37.4,93,35.6,5
1/27/2006 9:00,KCLM,39.2,87,35.6,3
1/27/2006 10:00,KCLM,41,87,37.4,4
1/27/2006 10:17,KCLM,42.8,81,37.4,5
1/27/2006 10:40,KCLM,42.8,81,37.4,4
1/27/2006 10:53,KCLM,41,87,37.4,4
1/27/2006 11:00,KCLM,42.8,81,37.4,3
1/27/2006 12:00,KCLM,42.8,81,37.4,0
1/27/2006 12:16,KCLM,42.8,81,37.4,3
1/27/2006 12:27,KCLM,42.8,81,37.4,3
1/27/2006 13:00,KCLM,42.8,81,37.4,0
1/27/2006 14:00,KCLM,42.8,81,37.4,4
1/27/2006 15:00,KCLM,42.8,81,37.4,5
1/27/2006 16:00,KCLM,42.8,81,37.4,4
1/27/2006 17:00,KCLM,42.8,81,37.4,0
1/27/2006 18:00,KCLM,39.2,93,37.4,0
1/27/2006 19:00,KCLM,39.2,93,37.4,0
1/27/2006 20:00,KCLM,39.2,93,37.4,4
1/27/2006 21:00,KCLM,37.4,93,35.6,0
1/27/2006 22:00,KCLM,39.2,87,35.6,0
1/27/2006 23:00,KCLM,39.2,87,35.6,9
1/28/2006 0:00,KCLM,39.2,87,35.6,10
1/28/2006 1:00,KCLM,39.2,87,35.6,10
1/28/2006 2:00,KCLM,42.8,75,35.6,13
1/28/2006 2:28,KCLM,44.6,75,37.4,10
1/28/2006 3:00,KCLM,44.6,81,39.2,4
1/28/2006 3:21,KCLM,42.8,81,37.4,4
1/28/2006 4:00,KCLM,44.6,75,37.4,16
1/28/2006 5:00,KCLM,42.8,75,35.6,11
1/28/2006 6:00,KCLM,42.8,75,35.6,8
1/28/2006 6:43,KCLM,41,81,35.6,3
1/28/2006 6:53,KCLM,39.2,87,35.6,4
1/28/2006 7:00,KCLM,42.8,75,35.6,8
1/28/2006 8:00,KCLM,39.2,87,35.6,3
1/28/2006 9:00,KCLM,39.2,87,35.6,8
1/28/2006 9:21,KCLM,41,81,35.6,10
1/28/2006 10:00,KCLM,41,87,37.4,12
1/28/2006 10:03,KCLM,41,81,35.6,12
1/28/2006 11:00,KCLM,42.8,75,35.6,6
1/28/2006 11:27,KCLM,42.8,81,37.4,8
1/28/2006 12:00,KCLM,46.4,70,37.4,0
1/28/2006 13:00,KCLM,44.6,75,37.4,8
1/28/2006 14:00,KCLM,44.6,70,35.6,10
1/28/2006 14:53,KCLM,42.8,81,37.4,8
1/28/2006 15:00,KCLM,42.8,81,37.4,9
1/28/2006 15:12,KCLM,42.8,81,37.4,9
1/28/2006 16:00,KCLM,41,87,37.4,10
1/28/2006 17:00,KCLM,39.2,87,35.6,10
1/28/2006 18:00,KCLM,39.2,87,35.6,10
1/28/2006 19:00,KCLM,39.2,80,33.8,11
1/28/2006 20:00,KCLM,42.8,75,35.6,11
1/28/2006 21:00,KCLM,39.2,87,35.6,7
1/28/2006 22:00,KCLM,41,81,35.6,9
1/28/2006 22:21,KCLM,41,81,35.6,8
1/28/2006 23:00,KCLM,41,81,35.6,6
1/29/2006 0:00,KCLM,39.2,87,35.6,8
1/29/2006 1:00,KCLM,39.2,87,35.6,9
1/29/2006 2:00,KCLM,39.2,87,35.6,10
1/29/2006 3:00,KCLM,37.4,93,35.6,4
1/29/2006 4:00,KCLM,37.4,93,35.6,0
1/29/2006 5:00,KCLM,35.6,93,33.8,0
1/29/2006 6:00,KCLM,35.6,93,33.8,0
1/29/2006 7:00,KCLM,33.8,100,33.8,3
1/29/2006 8:00,KCLM,33.8,93,32,3
1/29/2006 9:00,KCLM,35.6,93,33.8,0
1/29/2006 10:00,KCLM,37.4,93,35.6,3
1/29/2006 11:00,KCLM,41,81,35.6,0
1/29/2006 12:00,KCLM,41,81,35.6,3
1/29/2006 13:00,KCLM,41,81,35.6,4
1/29/2006 13:53,KCLM,39.2,93,37.4,4
1/29/2006 14:00,KCLM,39.2,87,35.6,6
1/29/2006 14:24,KCLM,39.2,87,35.6,4
1/29/2006 15:00,KCLM,39.2,93,37.4,0
1/29/2006 15:01,KCLM,39.2,93,37.4,0
1/29/2006 15:11,KCLM,39.2,93,37.4,3
1/29/2006 15:20,KCLM,39.2,93,37.4,3
1/29/2006 16:00,KCLM,39.2,93,37.4,0
1/29/2006 16:28,KCLM,39.2,93,37.4,0
1/29/2006 16:53,KCLM,39.2,93,37.4,3
1/29/2006 17:00,KCLM,39.2,93,37.4,3
1/29/2006 17:21,KCLM,39.2,100,39.2,0
1/29/2006 17:53,KCLM,39.2,100,39.2,0
1/29/2006 18:00,KCLM,39.2,100,39.2,0
1/29/2006 18:07,KCLM,39.2,100,39.2,4
1/29/2006 18:19,KCLM,41,93,39.2,0
1/29/2006 18:34,KCLM,41,93,39.2,0
1/29/2006 18:53,KCLM,41,93,39.2,0
1/29/2006 19:00,KCLM,41,93,39.2,0
1/29/2006 19:09,KCLM,41,93,39.2,3
1/29/2006 19:16,KCLM,42.8,93,41,0
1/29/2006 19:24,KCLM,42.8,93,41,3
1/29/2006 20:00,KCLM,42.8,93,41,0
1/29/2006 20:22,KCLM,42.8,100,42.8,0
1/29/2006 20:53,KCLM,42.8,100,42.8,4
1/29/2006 21:00,KCLM,42.8,100,42.8,3
1/29/2006 21:53,KCLM,44.6,100,44.6,4
1/29/2006 22:00,KCLM,44.6,100,44.6,3
1/29/2006 22:08,KCLM,46.4,93,44.6,5
1/29/2006 22:45,KCLM,46.4,93,44.6,4
1/29/2006 22:53,KCLM,46.4,93,44.6,0
1/29/2006 22:58,KCLM,46.4,93,44.6,0
1/29/2006 23:00,KCLM,46.4,93,44.6,5
1/30/2006 0:00,KCLM,46.4,93,44.6,0
1/30/2006 0:08,KCLM,46.4,93,44.6,3
1/30/2006 0:17,KCLM,46.4,93,44.6,3
1/30/2006 1:00,KCLM,46.4,93,44.6,6
1/30/2006 1:17,KCLM,46.4,93,44.6,6
1/30/2006 2:00,KCLM,44.6,100,44.6,7
1/30/2006 2:23,KCLM,44.6,93,42.8,7
1/30/2006 3:00,KCLM,44.6,93,42.8,8
1/30/2006 3:20,KCLM,44.6,93,42.8,7
1/30/2006 4:00,KCLM,44.6,87,41,7
1/30/2006 4:04,KCLM,44.6,87,41,10
1/30/2006 5:00,KCLM,42.8,93,41,9
1/30/2006 6:00,KCLM,44.6,81,39.2,9
1/30/2006 7:00,KCLM,42.8,87,39.2,8
1/30/2006 8:00,KCLM,42.8,87,39.2,12
1/30/2006 9:00,KCLM,44.6,81,39.2,7
1/30/2006 10:00,KCLM,44.6,75,37.4,10
1/30/2006 11:00,KCLM,48.2,70,39.2,7
1/30/2006 12:00,KCLM,50,61,37.4,10
1/30/2006 13:00,KCLM,48.2,60,35.6,13
1/30/2006 14:00,KCLM,48.2,60,35.6,10
1/30/2006 15:00,KCLM,46.4,65,35.6,13
1/30/2006 16:00,KCLM,44.6,70,35.6,11
1/30/2006 17:00,KCLM,42.8,75,35.6,11
1/30/2006 18:00,KCLM,44.6,70,35.6,7
1/30/2006 19:00,KCLM,41,87,37.4,6
1/30/2006 20:00,KCLM,42.8,81,37.4,7
1/30/2006 21:00,KCLM,42.8,81,37.4,6
1/30/2006 22:00,KCLM,41,81,35.6,12
1/30/2006 23:00,KCLM,42.8,75,35.6,14
1/31/2006 0:00,KCLM,42.8,70,33.8,9
1/31/2006 1:00,KCLM,42.8,70,33.8,3
1/31/2006 2:00,KCLM,41,75,33.8,6
1/31/2006 3:00,KCLM,39.2,80,33.8,5
1/31/2006 4:00,KCLM,39.2,80,33.8,0
1/31/2006 5:00,KCLM,41,75,33.8,3
1/31/2006 6:00,KCLM,39.2,80,33.8,4
1/31/2006 7:00,KCLM,37.4,87,33.8,4
1/31/2006 8:00,KCLM,35.6,93,33.8,0
1/31/2006 9:00,KCLM,37.4,93,35.6,0
1/31/2006 10:00,KCLM,41,81,35.6,0
1/31/2006 11:00,KCLM,42.8,81,37.4,4
1/31/2006 11:53,KCLM,42.8,87,39.2,0
1/31/2006 12:00,KCLM,42.8,87,39.2,4
1/31/2006 12:53,KCLM,42.8,87,39.2,0
1/31/2006 13:00,KCLM,42.8,87,39.2,0
1/31/2006 13:53,KCLM,42.8,81,37.4,10
1/31/2006 14:00,KCLM,42.8,87,39.2,7
1/31/2006 14:27,KCLM,42.8,87,39.2,7
1/31/2006 15:00,KCLM,42.8,81,37.4,7
1/31/2006 16:00,KCLM,44.6,70,35.6,10
1/31/2006 16:20,KCLM,44.6,70,35.6,10
1/31/2006 17:00,KCLM,44.6,70,35.6,11
1/31/2006 18:00,KCLM,42.8,87,39.2,4
1/31/2006 19:00,KCLM,44.6,81,39.2,13
1/31/2006 20:00,KCLM,46.4,75,39.2,6
1/31/2006 21:00,KCLM,46.4,75,39.2,7
1/31/2006 22:00,KCLM,44.6,81,39.2,0
1/31/2006 23:00,KCLM,44.6,75,37.4,5
1/31/2006 23:53,KCLM,44.6,75,37.4,5
2/1/2006 0:00,KCLM,42.8,80,37.4,5
2/1/2006 0:23,KCLM,44.6,81,39.2,13
2/1/2006 0:53,KCLM,46.4,65,35.6,9
2/1/2006 1:00,KCLM,44.6,68,35.6,8
2/1/2006 1:13,KCLM,44.6,75,37.4,12
2/1/2006 1:22,KCLM,44.6,75,37.4,7
2/1/2006 1:53,KCLM,42.8,81,37.4,6
